complaint_id,train_id,zone,category,filed_date,resolved_date,sla_target_days,resolved_in_days,met_sla
C02240,T0077,WR,Coach Maintenance,2025-05-06,2025-05-14,3,8,0
C02241,T0065,SER,Staff Behavior,2025-01-07,2025-01-10,10,3,1
C02242,T0068,SR,Water Availability,2025-12-04,2025-12-10,10,6,1
C02243,T0140,WR,Coach Maintenance,2025-02-07,2025-02-11,5,4,1
C02244,T0140,WR,Security,2025-05-20,2025-05-27,3,7,0
C02245,T0012,WR,Catering,2025-09-10,2025-09-11,3,1,1
C02246,T0011,SER,Cleanliness,2025-06-08,2025-06-13,5,5,1
C02247,T0085,NR,Water Availability,2025-10-14,2025-10-21,5,7,0
C02248,T0084,NER,Security,2025-06-14,2025-06-18,7,4,1
C02249,T0098,CR,Punctuality,2024-11-19,2024-11-29,7,10,0
C02250,T0065,SER,Cleanliness,2024-12-29,2025-01-04,7,6,1
C02251,T0127,ER,Coach Maintenance,2025-08-23,2025-08-27,7,4,1
C02252,T0103,NER,Security,2025-03-25,2025-03-26,7,1,1
C02253,T0013,SER,Cleanliness,2025-09-27,2025-10-02,3,5,0
C02254,T0013,SER,Cleanliness,2025-01-06,2025-01-13,3,7,0
C02255,T0037,SR,Water Availability,2024-09-19,2024-10-04,10,15,0
C02256,T0001,SR,Staff Behavior,2024-08-12,2024-08-25,10,13,0
C02257,T0099,SCR,Water Availability,2025-12-09,2025-12-10,7,1,1
C02258,T0086,SCR,Security,2025-03-08,2025-03-15,5,7,0
C02259,T0037,SR,Staff Behavior,2025-04-03,2025-04-09,3,6,0
C02260,T0123,SR,Water Availability,2024-01-12,2024-01-20,7,8,0
C02261,T0063,SCR,Cleanliness,2024-02-05,2024-02-14,10,9,1
C02262,T0076,SCR,Water Availability,2025-05-26,2025-05-30,5,4,1
C02263,T0094,NER,Staff Behavior,2024-04-01,2024-04-07,5,6,0
C02264,T0074,WR,Punctuality,2025-07-17,2025-07-19,7,2,1
C02265,T0082,SER,Cleanliness,2024-04-14,2024-04-22,3,8,0
C02266,T0045,SER,Water Availability,2024-04-14,2024-04-19,3,5,0
C02267,T0046,SCR,Coach Maintenance,2024-09-29,2024-10-09,5,10,0
C02268,T0119,CR,Security,2024-01-09,2024-01-21,10,12,0
C02269,T0053,SCR,Water Availability,2025-04-22,2025-04-28,3,6,0
C02270,T0081,NER,Coach Maintenance,2025-09-09,2025-09-14,7,5,1
C02271,T0053,SCR,Punctuality,2025-11-06,2025-11-09,5,3,1
C02272,T0141,CR,Catering,2025-02-04,2025-02-10,7,6,1
C02273,T0057,WR,Punctuality,2024-01-20,2024-01-23,7,3,1
C02274,T0002,SR,Cleanliness,2025-06-24,2025-06-25,7,1,1
C02275,T0147,NER,Coach Maintenance,2025-06-13,2025-06-16,5,3,1
C02276,T0086,SCR,Coach Maintenance,2024-06-13,2024-06-16,5,3,1
C02277,T0030,NR,Punctuality,2025-10-04,2025-10-10,5,6,0
C02278,T0149,NER,Security,2025-09-23,2025-10-03,10,10,1
C02279,T0010,CR,Staff Behavior,2025-03-22,2025-03-26,3,4,0
C02280,T0030,NR,Catering,2025-12-30,2026-01-05,5,6,0
C02281,T0133,SER,Water Availability,2024-09-11,2024-09-13,7,2,1
C02282,T0009,WR,Punctuality,2024-10-13,2024-10-24,10,11,0
C02283,T0034,NR,Punctuality,2024-12-31,2025-01-10,5,10,0
C02284,T0137,NER,Water Availability,2024-06-23,2024-06-30,3,7,0
C02285,T0105,SER,Catering,2024-02-14,2024-02-21,5,7,0
C02286,T0139,WR,Water Availability,2025-09-20,2025-09-26,3,6,0
C02287,T0005,SCR,Cleanliness,2025-01-08,2025-01-13,5,5,1
C02288,T0101,ER,Staff Behavior,2025-02-01,2025-02-14,10,13,0
C02289,T0046,SCR,Punctuality,2024-02-09,2024-02-16,10,7,1
C02290,T0033,SR,Staff Behavior,2024-02-28,2024-03-04,3,5,0
C02291,T0057,WR,Cleanliness,2024-12-12,2024-12-17,3,5,0
C02292,T0058,ER,Catering,2024-08-13,2024-08-19,3,6,0
C02293,T0082,SER,Coach Maintenance,2024-02-13,2024-02-17,3,4,0
C02294,T0087,NR,Coach Maintenance,2025-10-09,2025-10-13,5,4,1
C02295,T0092,NR,Security,2024-01-22,2024-02-02,10,11,0
C02296,T0011,SER,Punctuality,2025-05-19,2025-05-25,3,6,0
C02297,T0128,NER,Catering,2025-04-24,2025-04-29,5,5,1
C02298,T0075,SR,Coach Maintenance,2024-01-18,2024-01-26,3,8,0
C02299,T0019,SR,Coach Maintenance,2024-01-25,2024-01-27,3,2,1
C02300,T0030,NR,Cleanliness,2025-12-02,2025-12-10,5,8,0
C02301,T0108,SR,Catering,2025-12-20,2025-12-25,7,5,1
C02302,T0147,NER,Catering,2025-02-21,2025-02-27,3,6,0
C02303,T0032,NER,Catering,2024-06-04,2024-06-07,7,3,1
C02304,T0092,NR,Staff Behavior,2024-06-27,2024-07-07,7,10,0
C02305,T0099,SCR,Punctuality,2025-05-15,2025-05-20,3,5,0
C02306,T0071,WR,Security,2025-09-18,2025-09-20,3,2,1
C02307,T0132,SCR,Coach Maintenance,2025-01-11,2025-01-14,3,3,1
C02308,T0099,SCR,Punctuality,2024-12-20,2024-12-26,10,6,1
C02309,T0075,SR,Water Availability,2025-03-23,2025-03-30,5,7,0
C02310,T0009,WR,Cleanliness,2025-05-28,2025-05-30,5,2,1
C02311,T0063,SCR,Punctuality,2024-01-11,2024-01-21,5,10,0
C02312,T0127,ER,Coach Maintenance,2025-05-12,2025-05-16,3,4,0
C02313,T0128,NER,Security,2025-11-22,2025-11-24,7,2,1
C02314,T0065,SER,Cleanliness,2025-07-29,2025-08-05,3,7,0
C02315,T0134,NER,Catering,2024-04-29,2024-05-04,5,5,1
C02316,T0081,NER,Water Availability,2024-07-08,2024-07-13,3,5,0
C02317,T0125,WR,Punctuality,2024-07-10,2024-07-12,10,2,1
C02318,T0100,NER,Water Availability,2024-04-11,2024-04-12,3,1,1
C02319,T0022,ER,Coach Maintenance,2025-11-28,2025-12-08,7,10,0
C02320,T0068,SR,Catering,2025-07-16,2025-07-19,3,3,1
C02321,T0002,SR,Catering,2025-07-30,2025-08-06,5,7,0
C02322,T0112,ER,Staff Behavior,2025-07-16,2025-07-19,3,3,1
C02323,T0102,SCR,Staff Behavior,2024-05-13,2024-05-14,7,1,1
C02324,T0144,CR,Cleanliness,2025-12-29,2026-01-06,5,8,0
C02325,T0108,SR,Punctuality,2025-03-29,2025-04-05,5,7,0
C02326,T0090,SCR,Cleanliness,2025-05-05,2025-05-06,7,1,1
C02327,T0112,ER,Staff Behavior,2025-10-15,2025-10-16,3,1,1
C02328,T0056,ER,Catering,2025-12-28,2025-12-30,3,2,1
C02329,T0133,SER,Water Availability,2025-06-05,2025-06-11,5,6,0
C02330,T0075,SR,Coach Maintenance,2024-11-29,2024-11-30,3,1,1
C02331,T0015,NER,Water Availability,2024-09-05,2024-09-08,3,3,1
C02332,T0083,ER,Water Availability,2025-10-13,2025-10-15,10,2,1
C02333,T0106,WR,Security,2025-06-27,2025-06-29,7,2,1
C02334,T0021,CR,Security,2024-01-09,2024-01-11,7,2,1
C02335,T0059,SER,Staff Behavior,2024-06-08,2024-06-11,3,3,1
C02336,T0029,WR,Staff Behavior,2024-11-28,2024-11-30,3,2,1
C02337,T0048,WR,Security,2024-05-06,2024-05-14,7,8,0
C02338,T0100,NER,Water Availability,2025-11-02,2025-11-04,3,2,1
C02339,T0058,ER,Cleanliness,2025-10-15,2025-10-19,3,4,0
C02340,T0065,SER,Catering,2025-08-02,2025-08-09,10,7,1
C02341,T0085,NR,Coach Maintenance,2024-06-02,2024-06-08,7,6,1
C02342,T0035,WR,Security,2025-07-04,2025-07-16,7,12,0
C02343,T0044,SR,Staff Behavior,2025-04-06,2025-04-11,3,5,0
C02344,T0091,CR,Security,2025-05-30,2025-06-03,3,4,0
C02345,T0072,NER,Catering,2024-03-23,2024-03-27,5,4,1
C02346,T0081,NER,Water Availability,2025-10-01,2025-10-02,3,1,1
C02347,T0070,CR,Water Availability,2025-04-24,2025-05-07,10,13,0
C02348,T0128,NER,Punctuality,2024-03-29,2024-04-05,7,7,1
C02349,T0114,ER,Punctuality,2025-06-21,2025-06-23,5,2,1
C02350,T0074,WR,Catering,2024-10-09,2024-10-13,3,4,0
C02351,T0039,ER,Water Availability,2025-02-25,2025-02-28,3,3,1
C02352,T0024,NR,Catering,2024-06-09,2024-06-20,10,11,0
C02353,T0077,WR,Coach Maintenance,2025-10-08,2025-10-10,3,2,1
C02354,T0041,CR,Cleanliness,2024-11-24,2024-11-29,5,5,1
C02355,T0038,ER,Cleanliness,2025-02-21,2025-02-27,7,6,1
C02356,T0082,SER,Coach Maintenance,2025-04-04,2025-04-11,3,7,0
C02357,T0023,SER,Staff Behavior,2024-04-14,2024-04-15,10,1,1
C02358,T0143,SCR,Punctuality,2025-01-29,2025-01-31,3,2,1
C02359,T0147,NER,Security,2024-10-18,2024-10-24,10,6,1
C02360,T0080,WR,Cleanliness,2024-01-20,2024-01-26,5,6,0
C02361,T0031,WR,Staff Behavior,2024-06-21,2024-07-05,10,14,0
C02362,T0098,CR,Punctuality,2025-05-30,2025-06-03,5,4,1
C02363,T0145,SER,Catering,2024-08-22,2024-08-31,7,9,0
C02364,T0100,NER,Catering,2025-10-31,2025-11-08,10,8,1
C02365,T0140,WR,Catering,2024-07-25,2024-08-02,7,8,0
C02366,T0085,NR,Water Availability,2025-07-09,2025-07-10,3,1,1
C02367,T0066,WR,Water Availability,2024-12-14,2024-12-19,5,5,1
C02368,T0072,NER,Coach Maintenance,2025-05-14,2025-05-18,7,4,1
C02369,T0099,SCR,Cleanliness,2024-12-13,2024-12-19,5,6,0
C02370,T0029,WR,Catering,2024-03-23,2024-03-28,7,5,1
C02371,T0136,NR,Coach Maintenance,2024-07-13,2024-07-14,3,1,1
C02372,T0122,WR,Punctuality,2025-11-23,2025-12-02,7,9,0
C02373,T0061,NER,Staff Behavior,2024-10-18,2024-10-26,3,8,0
C02374,T0104,NER,Catering,2025-09-13,2025-09-17,3,4,0
C02375,T0058,ER,Staff Behavior,2025-03-30,2025-04-01,3,2,1
C02376,T0055,SR,Water Availability,2024-08-22,2024-08-25,10,3,1
C02377,T0097,WR,Staff Behavior,2025-11-08,2025-11-14,7,6,1
C02378,T0077,WR,Security,2024-04-05,2024-04-15,5,10,0
C02379,T0082,SER,Water Availability,2025-06-17,2025-06-22,10,5,1
C02380,T0078,WR,Catering,2025-02-08,2025-02-10,10,2,1
C02381,T0075,SR,Staff Behavior,2024-07-06,2024-07-10,10,4,1
C02382,T0005,SCR,Catering,2025-12-03,2025-12-07,3,4,0
C02383,T0109,SER,Security,2025-05-26,2025-06-03,5,8,0
C02384,T0038,ER,Security,2024-02-20,2024-02-21,5,1,1
C02385,T0110,SER,Catering,2024-05-24,2024-05-31,10,7,1
C02386,T0039,ER,Punctuality,2024-02-25,2024-03-01,7,5,1
C02387,T0010,CR,Staff Behavior,2025-11-24,2025-11-30,5,6,0
C02388,T0036,CR,Staff Behavior,2024-01-20,2024-01-21,3,1,1
C02389,T0048,WR,Staff Behavior,2025-11-03,2025-11-14,7,11,0
C02390,T0002,SR,Water Availability,2025-06-25,2025-07-06,7,11,0
C02391,T0066,WR,Water Availability,2024-02-04,2024-02-16,7,12,0
C02392,T0071,WR,Punctuality,2024-10-04,2024-10-07,5,3,1
C02393,T0023,SER,Cleanliness,2024-07-07,2024-07-18,7,11,0
C02394,T0071,WR,Coach Maintenance,2025-11-18,2025-11-26,5,8,0
C02395,T0083,ER,Staff Behavior,2025-12-28,2026-01-08,7,11,0
C02396,T0123,SR,Catering,2024-09-17,2024-09-26,7,9,0
C02397,T0022,ER,Coach Maintenance,2025-07-01,2025-07-06,3,5,0
C02398,T0067,WR,Security,2025-10-29,2025-11-06,3,8,0
C02399,T0006,SR,Staff Behavior,2025-10-19,2025-10-29,7,10,0
C02400,T0043,SR,Staff Behavior,2024-08-09,2024-08-11,10,2,1
C02401,T0136,NR,Staff Behavior,2024-06-10,2024-06-16,5,6,0
C02402,T0135,SR,Water Availability,2024-07-01,2024-07-09,7,8,0
C02403,T0104,NER,Security,2024-12-21,2024-12-25,10,4,1
C02404,T0070,CR,Catering,2025-04-11,2025-04-18,5,7,0
C02405,T0045,SER,Staff Behavior,2025-07-04,2025-07-11,3,7,0
C02406,T0115,NR,Water Availability,2024-09-02,2024-09-08,5,6,0
C02407,T0103,NER,Water Availability,2025-02-01,2025-02-08,10,7,1
C02408,T0150,NER,Coach Maintenance,2025-12-17,2025-12-19,5,2,1
C02409,T0044,SR,Water Availability,2025-07-03,2025-07-09,3,6,0
C02410,T0003,WR,Water Availability,2024-12-12,2024-12-24,7,12,0
C02411,T0057,WR,Security,2024-07-19,2024-07-25,3,6,0
C02412,T0113,CR,Punctuality,2024-03-25,2024-04-02,5,8,0
C02413,T0032,NER,Water Availability,2025-04-18,2025-04-28,10,10,1
C02414,T0038,ER,Punctuality,2024-03-11,2024-03-20,10,9,1
C02415,T0093,WR,Water Availability,2024-04-28,2024-04-30,7,2,1
C02416,T0030,NR,Staff Behavior,2024-12-13,2024-12-18,7,5,1
C02417,T0029,WR,Cleanliness,2024-01-18,2024-01-19,3,1,1
C02418,T0038,ER,Security,2024-05-24,2024-05-31,7,7,1
C02419,T0142,ER,Cleanliness,2024-04-25,2024-05-01,7,6,1
C02420,T0079,SCR,Coach Maintenance,2024-03-28,2024-04-02,3,5,0
C02421,T0133,SER,Security,2024-07-24,2024-08-02,5,9,0
C02422,T0035,WR,Punctuality,2024-02-06,2024-02-10,5,4,1
C02423,T0069,CR,Punctuality,2025-02-16,2025-02-24,7,8,0
C02424,T0141,CR,Punctuality,2025-07-13,2025-07-14,3,1,1
C02425,T0119,CR,Staff Behavior,2025-01-21,2025-01-27,7,6,1
C02426,T0002,SR,Water Availability,2024-04-13,2024-04-22,5,9,0
C02427,T0051,SR,Water Availability,2024-10-24,2024-10-27,10,3,1
C02428,T0052,CR,Coach Maintenance,2024-03-05,2024-03-13,5,8,0
C02429,T0136,NR,Cleanliness,2025-11-13,2025-11-17,10,4,1
C02430,T0108,SR,Water Availability,2025-10-18,2025-10-21,5,3,1
C02431,T0010,CR,Cleanliness,2025-10-01,2025-10-06,3,5,0
C02432,T0004,SCR,Cleanliness,2025-09-03,2025-09-11,5,8,0
C02433,T0054,CR,Security,2025-12-16,2025-12-27,10,11,0
C02434,T0119,CR,Staff Behavior,2024-03-25,2024-03-31,3,6,0
C02435,T0113,CR,Cleanliness,2024-10-12,2024-10-17,10,5,1
C02436,T0135,SR,Staff Behavior,2025-05-28,2025-06-02,7,5,1
C02437,T0083,ER,Cleanliness,2024-07-25,2024-08-05,7,11,0
C02438,T0062,WR,Catering,2024-03-09,2024-03-15,7,6,1
C02439,T0127,ER,Cleanliness,2025-01-06,2025-01-09,3,3,1
C02440,T0072,NER,Water Availability,2025-11-26,2025-12-04,7,8,0
C02441,T0015,NER,Punctuality,2024-08-20,2024-08-31,7,11,0
C02442,T0095,CR,Cleanliness,2025-09-20,2025-09-24,7,4,1
C02443,T0063,SCR,Coach Maintenance,2024-07-30,2024-08-06,3,7,0
C02444,T0010,CR,Staff Behavior,2024-08-24,2024-09-04,10,11,0
C02445,T0149,NER,Staff Behavior,2025-06-21,2025-06-29,5,8,0
C02446,T0008,CR,Catering,2024-08-21,2024-08-28,7,7,1
C02447,T0139,WR,Coach Maintenance,2024-12-10,2024-12-11,7,1,1
C02448,T0003,WR,Security,2025-09-27,2025-09-29,3,2,1
C02449,T0142,ER,Water Availability,2024-01-02,2024-01-10,5,8,0
C02450,T0016,ER,Catering,2024-12-03,2024-12-10,3,7,0
C02451,T0022,ER,Security,2024-02-06,2024-02-08,5,2,1
C02452,T0085,NR,Cleanliness,2025-10-09,2025-10-20,10,11,0
C02453,T0052,CR,Coach Maintenance,2025-10-03,2025-10-04,7,1,1
C02454,T0020,NR,Water Availability,2024-12-08,2024-12-14,10,6,1
C02455,T0099,SCR,Catering,2024-03-03,2024-03-07,5,4,1
C02456,T0119,CR,Staff Behavior,2024-12-07,2024-12-09,7,2,1
C02457,T0034,NR,Coach Maintenance,2025-09-29,2025-10-04,10,5,1
C02458,T0102,SCR,Staff Behavior,2025-05-09,2025-05-13,5,4,1
C02459,T0102,SCR,Catering,2024-02-01,2024-02-09,5,8,0
C02460,T0015,NER,Punctuality,2025-09-26,2025-10-05,5,9,0
C02461,T0108,SR,Catering,2025-08-18,2025-08-19,3,1,1
C02462,T0148,ER,Coach Maintenance,2024-12-02,2024-12-05,5,3,1
C02463,T0112,ER,Staff Behavior,2024-10-01,2024-10-02,10,1,1
C02464,T0043,SR,Coach Maintenance,2024-11-07,2024-11-12,10,5,1
C02465,T0012,WR,Catering,2025-07-20,2025-07-21,10,1,1
C02466,T0012,WR,Cleanliness,2024-01-06,2024-01-07,5,1,1
C02467,T0113,CR,Cleanliness,2025-01-22,2025-01-26,10,4,1
C02468,T0047,SR,Cleanliness,2024-02-02,2024-02-06,3,4,0
C02469,T0112,ER,Catering,2025-09-06,2025-09-18,7,12,0
C02470,T0013,SER,Water Availability,2025-02-03,2025-02-12,5,9,0
C02471,T0082,SER,Coach Maintenance,2024-02-04,2024-02-05,7,1,1
C02472,T0089,SCR,Staff Behavior,2024-05-14,2024-05-18,7,4,1
C02473,T0075,SR,Catering,2024-08-19,2024-08-30,7,11,0
C02474,T0094,NER,Cleanliness,2024-07-30,2024-08-12,10,13,0
C02475,T0115,NR,Security,2025-07-13,2025-07-18,3,5,0
C02476,T0127,ER,Security,2025-04-03,2025-04-04,5,1,1
C02477,T0051,SR,Cleanliness,2025-06-30,2025-07-05,7,5,1
C02478,T0134,NER,Water Availability,2024-01-23,2024-01-24,10,1,1
C02479,T0024,NR,Water Availability,2025-03-15,2025-03-21,5,6,0
C02480,T0103,NER,Staff Behavior,2025-07-13,2025-07-16,10,3,1
C02481,T0091,CR,Water Availability,2025-01-27,2025-02-03,10,7,1
C02482,T0072,NER,Punctuality,2024-08-24,2024-08-29,7,5,1
C02483,T0087,NR,Water Availability,2024-01-04,2024-01-17,10,13,0
C02484,T0112,ER,Coach Maintenance,2024-10-19,2024-10-23,7,4,1
C02485,T0066,WR,Cleanliness,2024-08-06,2024-08-18,7,12,0
C02486,T0068,SR,Catering,2024-04-26,2024-04-28,10,2,1
C02487,T0146,WR,Water Availability,2024-03-03,2024-03-11,5,8,0
C02488,T0098,CR,Catering,2024-04-01,2024-04-03,7,2,1
C02489,T0066,WR,Security,2024-12-30,2025-01-06,3,7,0
C02490,T0111,WR,Punctuality,2024-10-06,2024-10-14,3,8,0
C02491,T0047,SR,Staff Behavior,2024-09-16,2024-09-23,5,7,0
C02492,T0060,SR,Staff Behavior,2025-05-01,2025-05-13,10,12,0
C02493,T0128,NER,Punctuality,2025-06-13,2025-06-22,7,9,0
C02494,T0028,SER,Security,2025-01-02,2025-01-13,10,11,0
C02495,T0035,WR,Coach Maintenance,2025-12-29,2025-12-30,7,1,1
C02496,T0091,CR,Catering,2024-09-08,2024-09-15,3,7,0
C02497,T0143,SCR,Punctuality,2024-02-09,2024-02-15,5,6,0
C02498,T0148,ER,Catering,2024-11-19,2024-11-21,10,2,1
C02499,T0088,ER,Security,2024-12-31,2025-01-08,7,8,0
C02500,T0006,SR,Punctuality,2025-09-14,2025-09-19,7,5,1
C02501,T0092,NR,Cleanliness,2025-11-05,2025-11-12,7,7,1
C02502,T0067,WR,Catering,2024-10-08,2024-10-09,3,1,1
C02503,T0034,NR,Cleanliness,2025-02-14,2025-02-20,7,6,1
C02504,T0139,WR,Coach Maintenance,2024-10-23,2024-10-27,3,4,0
C02505,T0117,NR,Cleanliness,2025-06-19,2025-07-01,7,12,0
C02506,T0059,SER,Coach Maintenance,2024-06-10,2024-06-17,5,7,0
C02507,T0014,CR,Punctuality,2025-09-02,2025-09-13,10,11,0
C02508,T0037,SR,Punctuality,2025-02-01,2025-02-02,3,1,1
C02509,T0016,ER,Punctuality,2024-12-07,2024-12-16,7,9,0
C02510,T0145,SER,Cleanliness,2025-04-24,2025-04-26,5,2,1
C02511,T0051,SR,Punctuality,2024-02-23,2024-03-01,5,7,0
C02512,T0031,WR,Coach Maintenance,2025-10-20,2025-10-24,10,4,1
C02513,T0134,NER,Security,2024-08-03,2024-08-10,10,7,1
C02514,T0120,WR,Coach Maintenance,2025-09-23,2025-09-26,5,3,1
C02515,T0136,NR,Coach Maintenance,2024-10-08,2024-10-10,3,2,1
C02516,T0002,SR,Staff Behavior,2025-11-21,2025-11-28,5,7,0
C02517,T0048,WR,Water Availability,2024-11-19,2024-11-21,7,2,1
C02518,T0010,CR,Staff Behavior,2025-12-02,2025-12-10,3,8,0
C02519,T0085,NR,Cleanliness,2024-10-02,2024-10-03,7,1,1
C02520,T0149,NER,Staff Behavior,2025-08-20,2025-08-24,3,4,0
C02521,T0138,ER,Punctuality,2024-09-16,2024-09-20,5,4,1
C02522,T0127,ER,Staff Behavior,2024-02-08,2024-02-14,3,6,0
C02523,T0007,NER,Cleanliness,2024-08-29,2024-09-01,7,3,1
C02524,T0120,WR,Cleanliness,2024-09-18,2024-09-24,3,6,0
C02525,T0129,SR,Cleanliness,2025-04-29,2025-05-09,7,10,0
C02526,T0084,NER,Security,2025-05-18,2025-05-26,3,8,0
C02527,T0113,CR,Staff Behavior,2025-10-19,2025-10-25,5,6,0
C02528,T0095,CR,Coach Maintenance,2025-01-08,2025-01-12,3,4,0
C02529,T0091,CR,Security,2024-06-13,2024-06-18,3,5,0
C02530,T0008,CR,Staff Behavior,2024-04-29,2024-05-06,5,7,0
C02531,T0150,NER,Water Availability,2025-08-14,2025-08-24,10,10,1
C02532,T0052,CR,Catering,2025-09-11,2025-09-16,5,5,1
C02533,T0058,ER,Water Availability,2025-04-12,2025-04-15,7,3,1
C02534,T0118,SCR,Security,2024-10-28,2024-10-31,3,3,1
C02535,T0134,NER,Cleanliness,2024-05-25,2024-06-02,5,8,0
C02536,T0029,WR,Catering,2025-12-04,2025-12-15,7,11,0
C02537,T0095,CR,Punctuality,2024-03-05,2024-03-09,3,4,0
C02538,T0150,NER,Punctuality,2025-06-16,2025-06-26,7,10,0
C02539,T0069,CR,Water Availability,2025-05-22,2025-05-23,10,1,1
C02540,T0009,WR,Staff Behavior,2024-12-24,2024-12-29,10,5,1
C02541,T0140,WR,Punctuality,2024-05-04,2024-05-08,3,4,0
C02542,T0011,SER,Staff Behavior,2024-11-12,2024-11-14,3,2,1
C02543,T0148,ER,Water Availability,2024-07-27,2024-08-04,10,8,1
C02544,T0149,NER,Catering,2024-01-18,2024-01-23,7,5,1
C02545,T0130,SR,Security,2024-10-06,2024-10-13,3,7,0
C02546,T0144,CR,Water Availability,2025-12-08,2025-12-17,10,9,1
C02547,T0012,WR,Security,2024-12-22,2024-12-30,5,8,0
C02548,T0021,CR,Coach Maintenance,2024-02-23,2024-02-29,3,6,0
C02549,T0066,WR,Coach Maintenance,2024-09-26,2024-10-03,7,7,1
C02550,T0057,WR,Coach Maintenance,2025-03-01,2025-03-05,3,4,0
C02551,T0084,NER,Water Availability,2024-03-25,2024-03-27,10,2,1
C02552,T0013,SER,Coach Maintenance,2025-07-05,2025-07-06,10,1,1
C02553,T0113,CR,Cleanliness,2024-10-09,2024-10-13,5,4,1
C02554,T0082,SER,Cleanliness,2024-02-08,2024-02-09,3,1,1
C02555,T0040,CR,Staff Behavior,2024-01-19,2024-01-25,7,6,1
C02556,T0070,CR,Staff Behavior,2025-03-17,2025-03-26,5,9,0
C02557,T0038,ER,Security,2024-12-16,2024-12-20,3,4,0
C02558,T0113,CR,Coach Maintenance,2024-05-18,2024-05-21,3,3,1
C02559,T0003,WR,Catering,2024-10-17,2024-10-23,7,6,1
C02560,T0043,SR,Water Availability,2024-05-27,2024-06-06,7,10,0
C02561,T0076,SCR,Staff Behavior,2024-11-27,2024-12-02,5,5,1
C02562,T0050,CR,Water Availability,2024-06-23,2024-07-07,10,14,0
C02563,T0098,CR,Punctuality,2025-09-04,2025-09-14,7,10,0
C02564,T0007,NER,Cleanliness,2024-08-28,2024-08-31,7,3,1
C02565,T0085,NR,Coach Maintenance,2025-05-28,2025-05-31,5,3,1
C02566,T0086,SCR,Security,2024-12-01,2024-12-02,3,1,1
C02567,T0037,SR,Catering,2025-08-04,2025-08-08,3,4,0
C02568,T0068,SR,Catering,2025-02-03,2025-02-08,3,5,0
C02569,T0060,SR,Cleanliness,2024-04-08,2024-04-16,5,8,0
C02570,T0144,CR,Punctuality,2024-03-31,2024-04-06,5,6,0
C02571,T0006,SR,Water Availability,2025-06-23,2025-07-01,7,8,0
C02572,T0100,NER,Water Availability,2024-02-25,2024-03-02,5,6,0
C02573,T0013,SER,Coach Maintenance,2024-10-24,2024-10-28,3,4,0
C02574,T0029,WR,Coach Maintenance,2024-02-09,2024-02-18,5,9,0
C02575,T0096,SR,Cleanliness,2024-07-01,2024-07-09,7,8,0
C02576,T0015,NER,Coach Maintenance,2025-08-16,2025-08-25,5,9,0
C02577,T0111,WR,Coach Maintenance,2025-12-06,2025-12-12,3,6,0
C02578,T0135,SR,Security,2025-10-15,2025-10-17,5,2,1
C02579,T0056,ER,Staff Behavior,2025-10-27,2025-11-03,3,7,0
C02580,T0114,ER,Staff Behavior,2024-11-20,2024-11-26,5,6,0
C02581,T0043,SR,Catering,2024-07-20,2024-07-25,5,5,1
C02582,T0073,SER,Catering,2025-12-29,2026-01-07,5,9,0
C02583,T0040,CR,Security,2025-04-02,2025-04-10,5,8,0
C02584,T0146,WR,Punctuality,2025-05-17,2025-05-24,5,7,0
C02585,T0040,CR,Cleanliness,2024-10-26,2024-11-02,10,7,1
C02586,T0046,SCR,Catering,2025-05-23,2025-06-04,7,12,0
C02587,T0107,WR,Coach Maintenance,2024-05-09,2024-05-14,7,5,1
C02588,T0136,NR,Cleanliness,2024-11-26,2024-11-30,5,4,1
C02589,T0017,SCR,Security,2025-10-26,2025-11-03,3,8,0
C02590,T0057,WR,Cleanliness,2024-04-30,2024-05-09,10,9,1
C02591,T0139,WR,Cleanliness,2024-06-18,2024-06-26,7,8,0
C02592,T0018,NR,Cleanliness,2025-01-12,2025-01-19,5,7,0
C02593,T0042,NR,Cleanliness,2024-07-04,2024-07-15,10,11,0
C02594,T0087,NR,Security,2024-02-08,2024-02-11,3,3,1
C02595,T0026,ER,Coach Maintenance,2024-04-18,2024-04-21,5,3,1
C02596,T0076,SCR,Punctuality,2024-10-22,2024-10-31,10,9,1
C02597,T0045,SER,Catering,2025-01-03,2025-01-07,10,4,1
C02598,T0110,SER,Staff Behavior,2025-01-26,2025-01-31,7,5,1
C02599,T0027,SCR,Punctuality,2024-06-18,2024-07-03,10,15,0
C02600,T0028,SER,Cleanliness,2024-09-18,2024-09-27,5,9,0
C02601,T0124,NR,Cleanliness,2025-03-20,2025-04-04,10,15,0
C02602,T0093,WR,Catering,2024-02-27,2024-02-29,7,2,1
C02603,T0048,WR,Security,2024-01-31,2024-02-04,5,4,1
C02604,T0067,WR,Staff Behavior,2024-07-29,2024-08-01,3,3,1
C02605,T0022,ER,Catering,2024-08-20,2024-08-23,5,3,1
C02606,T0105,SER,Catering,2025-11-04,2025-11-12,7,8,0
C02607,T0057,WR,Coach Maintenance,2025-05-11,2025-05-13,10,2,1
C02608,T0139,WR,Security,2024-04-26,2024-05-03,7,7,1
C02609,T0062,WR,Security,2025-05-10,2025-05-12,5,2,1
C02610,T0149,NER,Catering,2024-06-28,2024-06-30,7,2,1
C02611,T0095,CR,Catering,2025-11-07,2025-11-08,5,1,1
C02612,T0059,SER,Catering,2025-10-06,2025-10-09,10,3,1
C02613,T0139,WR,Coach Maintenance,2024-03-02,2024-03-10,10,8,1
